GAS_ZONES,LNG_liquefaction_predet_build_year,LNG_liquefaction_predet_cap,LNG_liquefaction_removed_cap,LNG_liquefaction_total_cap
WY,1969,0,0,0
WY,1970,0,0,0
WY,1971,0,0,0
WY,1972,0,0,0
WY,1973,0,0,0
WY,1974,0,0,0
WY,1975,0,0,0
WY,1976,0,0,0
WY,1977,0,0,0
WY,1978,0,0,0
WY,1979,0,0,0
WY,1980,0,0,0
WY,1981,0,0,0
WY,1982,0,0,0
WY,1983,0,0,0
WY,1984,0,0,0
WY,1985,0,0,0
WY,1986,0,0,0
WY,1987,0,0,0
WY,1988,0,0,0
WY,1989,0,0,0
WY,1990,0,0,0
WY,1991,0,0,0
WY,1992,0,0,0
WY,1993,0,0,0
WY,1994,0,0,0
WY,1995,0,0,0
WY,1996,0,0,0
WY,1997,0,0,0
WY,1998,0,0,0
WY,1999,0,0,0
WY,2000,0,0,0
WY,2001,0,0,0
WY,2002,0,0,0
WY,2003,0,0,0
WY,2004,0,0,0
WY,2005,0,0,0
WY,2006,0,0,0
WY,2007,0,0,0
WY,2008,0,0,0
WY,2009,0,0,0
WY,2010,0,0,0
WY,2011,0,0,0
WY,2012,0,0,0
WY,2013,0,0,0
WY,2014,0,0,0
WY,2015,0,0,0
WY,2016,0,0,0
WY,2017,0,0,0
WY,2018,0,0,0
WY,2019,0,0,0
WY,2020,0,0,0
WY,2021,0,0,0
WY,2022,0,0,0
